src,dst
1435393,22837855
11435091,87044429
27375519,22837909
1430130,22837855
1434321,22837835
13254385,279187194
87626915,69742734
7897466,12176316
19043970,946067
29028899,87078901
6873972,22837844
78514177,87727558
3402358,86929648
13329853,22838019
16950570,87151259
87725458,2462254
57355751,62966662
4572486,279477178
86858854,87797869
279059667,32064916
86100615,87986832
38888826,22837868
7812888,87906965
515758,22837835
2936327,279187194
86821727,86821548
86619054,19916325
233659615,279240750
13932975,22837855
86787979,86787988
5580088,87745943
86671058,86671533
7473483,86800970
86615248,2240971
150960040,38007025
58037177,86738388
87264037,16956985
87625000,86807936
25335594,87920254
2882046,2607362
279129128,87187343
19132075,279975797
34842001,22837969
86593314,279053020
29686446,279187194
6876825,22837855
16950570,87260802
5527646,22837855
29473916,22837784
2882049,87832493
280087911,24023796
2445441,87805321
13932977,22837855
2445462,22837855
279052592,2230335
38509214,279056313
35411509,114385241
15284096,86867756
1804835,22837818
3468644,86620592
2870844,90716926
5580088,22837902
13354971,22837855
6852009,22837858
86804179,86752800
87826910,6883856
3616828,38885353
6870813,87250247
2937723,14586364
2203815,22837835
86657917,86671007
22971022,279187194
78721730,87743860
516532,90716926
2220004,6943789
12164136,55932264
86797671,86797668
86819900,87791779
1430130,46125838
86695283,5211953
169226140,169452316
1367537,22837855
31570179,22622650
29603025,22837826
86745864,86745862
87019492,87798660
99330135,279488120
14586368,6893403
2224631,22837784
27528673,279187194
86738292,58126848
86556365,2811703
1416324,279199967
279961807,88028481
43175278,22837784
86804189,86804169
86593780,86595013
16111630,22837885
27375520,87708123
86712517,87743317
14944903,279187194
77858872,86929648
86657910,87794305
15342261,87791777
6914906,23232964
32127427,86809115
6015770,86780073
266406130,86800945
1435389,22837784
2218913,22837796
86796585,87745888
3534100,21270311
399523,86612453
87602879,26777884
11288711,87078901
3108613,86842531
1805313,5535371
119568019,87027107
279470742,88197001
7477394,9079587
28340669,22837835
10398168,87078901
87770556,87029590
279018172,86734904
9135881,279187194
279008519,279125608
2936314,22837949
13964143,61024587
67721472,46473866
15586052,90716926
86785697,55721257
279158957,86807293
13932977,87046353
12188157,18858325
28117675,87771436
86765476,52118476
3530551,9129216
86553073,86553088
2907159,87028035
86562377,40798983
3402276,280144548
16265186,22837855
86590528,279051576
279240750,190124330
16486037,5211954
331848,279199930
86929898,86929899
38888821,87046352
11395199,22837855
87625518,279180338
46472839,87061648
86747867,86781146
86766432,86766441
86833636,86833634
86816655,22837884
243073262,3617183
52900450,5528949
50611756,86624095
128790137,149100367
86848735,37273581
6880612,11295558
23232966,22838027
86618094,964011
87747282,279453730
187995394,279484579
5580079,279237851
279026160,261505461
30045859,87763571
86556358,11295558
279497623,8765844
77915406,86929648
279511765,17619833
40489103,59835478
86590958,279199930
40460965,37990752
205803892,279006826
76355333,86828775
13350884,86654558
2881965,86788714
5358754,279187194
86856576,87019494
279030978,86821727
87260802,87799900
87657723,279030238
86720070,86720063
86833634,27403918
86809991,86962609
43798580,27975267
26961108,279053020
86643622,87314000
14586362,87644206
22838016,22837919
58932897,78368998
64949778,22837999
8119048,279187194
88195347,86975069
6992568,279198605
87264158,87259905
83394542,279060801
59286760,61564559
279196444,86810206
279056350,89013504
6992564,22837784
86730456,86730480
1408610,22838001
87400128,87717749
87832493,8831341
13641442,2095511
86837847,86837507
280140002,100980527
279497357,195990445
18413479,22837898
13346375,86796579
2804554,6834287
3401915,22314842
27740014,279053020
3085793,90716926
87642917,279187194
86628488,86629096
2445462,87769897
36313969,87758797
279140774,77914085
29686448,22837927
88251139,5580085
86809748,27564530
6881583,22837918
11447678,22837933
27527209,22837826
169895685,88539345
86545483,86721222
8856425,86646734
58042602,17686353
86867318,8869249
279960109,16078194
86726164,88039106
86780142,8281606
36937002,22837944
5519652,279187194
279034359,83192106
13356816,22837855
86849927,86856576
3468648,14938000
88232255,88232266
8856425,86819900
14576823,86803985
5519652,22837835
135359407,87116146
86647070,6553256
13642543,87286014
86826701,29059797
19028886,42975826
5527646,1377967
14586362,279095679
14948396,22837928
14586362,22837965
86808537,86765445
13356816,2240556
269144380,86838847
7145477,87657723
9758244,13155791
86815156,22837937
2224633,2607367
86810205,86809991
5678409,22837822
86610438,86821760
16136019,52270373
5580088,22837788
87616455,87625992
279437329,58136910
10991716,21203066
6013490,279199948
86819900,86659871
86873206,22838001
64926780,235953799
58063240,86736236
280139998,280140002
43175278,11447678
6897998,86821548
86625922,86625927
87022144,279130493
11434984,6897998
279148536,279211444
86587100,86593523
86788793,86838843
86805047,88039106
9092811,87078901
86809112,86983053
87797869,16956985
6883861,87071207
86595154,86595160
9129214,22837835
87020696,87259905
88538792,87046353
279030249,93259603
15596566,24210909
8869247,279187194
1416324,279991671
86850154,86819816
32431710,22837973
2240556,90716926
1439078,279125629
5197702,279510438
39760977,87013063
22837835,22837970
1804639,87927338
16950570,87801930
87187374,86794146
14586368,22837808
11288504,22837859
86595115,14694736
279435955,88369447
9805183,3606876
14351810,279477581
12164531,22837784
87658533,4421569
58249439,86906701
17390878,88117529
2512724,279199948
36638959,1377970
86587893,110211740
86751790,86751794
15599970,113991195
86614404,86809115
23232964,22837826
14586440,87948664
279056107,87752140
5978787,87759146
86629129,52208921
15584785,5369270
87760753,13994846
2936327,86645206
1446978,18858325
86780073,9683339
3402355,86821548
29686446,22838005
57898869,22622650
86856576,86859096
14586357,87948664
22838019,22837913
87061238,22963886
279479235,9003316
26172215,22837842
87170932,87125713
13641863,87626486
1842803,279130076
279966389,106570631
12139365,86648981
25335627,22837784
13354649,22837965
86602500,87026575
86740605,86740603
86726480,86726479
86657917,86864575
2224627,22837965
86585302,279187194
87407544,70209736
14586368,86798929
86857755,87029726
83427014,279053020
9155434,22837855
20102087,86619054
19462096,94883066
86800945,33892828
86804188,86804169
399523,2907159
86610445,86945882
22837846,22837980
104923027,89033210
86817116,22837985
6900834,22837784
11395206,22837852
1437200,22837790
51866476,8681944
20309242,279053020
27126113,29836984
87628279,86788787
11447640,22837965
15525150,22837902
38888821,2220002
86709536,86779273
88262425,88262426
86859096,86860856
279970124,279970128
32064902,18938625
86802010,88029849
279155101,13350885
3480512,279235112
86857755,86858863
86831180,86831176
30876843,27981330
515758,86674379
3402358,279130829
87607232,43798580
13332162,86646608
279156735,86754159
13952413,279187194
19480572,87626486
25335594,279053020
87755652,87755901
8128390,32708056
2607443,22837835
13318125,203941231
92426015,201006503
28340669,22837969
2218913,22837855
86820707,86864130
13354976,3430413
87657476,44498382
1441180,90716926
86862995,279520371
8119048,22837909
11447646,22837846
2512724,86797668
4013423,54811998
86579319,96848878
1805109,22837852
11628392,11628394
92172723,87178446
87018419,87041813
77079526,87906965
1416324,279236430
3761700,67383487
8856425,86671007
279993849,86810200
1416324,86706805
86819900,279493146
399523,86604566
87260802,44141174
87626486,9087394
18389031,87753013
29831959,86821760
279062549,279236430
279477581,88069859
86828775,87771564
279041986,86777764
86708577,22024117
13354971,22837784
86638497,27830384
13420134,13028644
86809744,87078845
87352344,86959674
1804639,22837969
87627590,279187194
86620793,29243009
88457399,30501065
87634338,31540034
87727558,26661931
86648027,22837858
12139364,279187194
27312782,279187194
19915834,25335627
279457813,12198755
86611478,86973101
86850389,86856576
13641863,22837930
20309242,8871037
279925683,86810200
32431710,22837890
2607435,22837904
86578771,87630641
86837069,86837064
28602465,22837909
86849913,87026575
86788719,86788714
86784952,71043538
279967143,78143042
66773897,86726490
13354649,15244375
86851478,202945801
86821761,25768079
243233543,25032837
12164535,22837927
64949778,22837822
9157527,22837838
279442981,57904666
86736242,279144817
14600743,8764597
86735808,88976854
86845871,87028031
5580079,87920254
19085244,109848782
18470322,86960081
38888821,22837937
13784113,22837965
49760997,74569355
14736486,87738512
86826668,86826413
86646710,23232964
399523,86555571
86823036,86823031
87719433,87742454
89202653,279061276
27531585,88264056
86626052,86626947
279777921,139018446
88398519,279051977
88975246,41266199
212738074,86962611
87030008,86788725
50090141,87030008
279486046,3186024
279026160,22838024
25335594,2240556
25335594,16569581
312589,17502026
37688730,87400119
279454757,86932043
279967848,88105638
87771436,87027107
279456438,87028035
87657340,77971039
12176315,87629627
87026575,279481266
12176316,87044429
2203919,22837855
86586274,12992775
11288248,86663613
1446978,22837918
201006503,86808537
61512560,86625871
58515170,9407476
87393373,86736242
3521879,2240556
87752152,118682094
19879084,22837855
13642063,42975826
1409302,87685006
28602465,12188884
3859049,22837965
15284096,279237851
89013503,46473859
3480505,1805067
86871652,87906965
1393277,87927338
25335627,22837898
9154779,22837965
100980527,221083070
86563487,212738074
16996181,86656922
4327130,279437329
86878069,18413479
12116190,11447646
86815195,22837999
5678400,86845670
86761325,5464914
13350884,13964143
2219461,23897601
87822256,13952417
22837912,22837846
86850150,86859096
2951446,18727066
2882046,9160604
87019492,16950570
86593523,279187194
13641453,279992605
134745129,279476382
87080395,87187374
10471946,13642063
87627008,64936200
6992564,87882747
9154779,86210841
12164541,22837848
6889380,22837784
27314020,22837914
279125608,2813646
279130076,86738303
27578348,279169355
87933797,88369903
13339322,87764780
279051565,17621193
86671061,86666033
86638497,71566418
3402358,279053020
87762577,78150943
86645159,279053020
10250145,12176316
86743274,87635429
88306727,179152977
86838329,86838321
14586364,2951438
1445198,87769897
1435399,22837919
12188883,279187194
38094182,13114755
86805050,86805047
40798983,86781146
78523689,279199930
86837064,86837071
46473851,136116891
86618197,87038459
3733574,86867756
87770510,87251097
3375509,18926689
87798660,279515612
12137239,280133653
86821735,35411509
5580088,55933528
2937723,279187194
87015135,22837847
3402358,22837997
86586553,15448294
86778795,86778792
16094778,27753630
86627608,86628488
279144817,86959674
13932977,87927338
22622650,22837784
76006062,279974831
87791779,87791777
1804439,22837965
15244375,22837965
16449526,22837995
279191448,4968024
93863210,274732201
86747867,86747865
57398070,86804193
8152583,52172966
124594034,86708577
87344352,279241737
86556350,22837825
3402358,8080963
6897990,279235112
279477164,88295870
86850149,86841209
26777884,121505761
9157527,29686446
2228301,22837965
78110071,87626511
86560019,37009916
279441579,86962611
27312895,22837879
279207690,86801342
89079961,178321240
2935904,22837965
9155265,279491323
86860856,86864130
87755105,87755109
22837855,22837898
13642063,279185185
86849927,87797307
1435388,22837825
53212249,87761733
279034801,86838847
22837823,22837902
6917883,3430413
9155435,7078389
107646183,87951140
2936247,13642543
6914906,87769897
61512561,87752205
87018419,87264158
3521876,23232964
279034359,279034363
39484299,47956463
7167699,36730229
194998823,280087911
2446209,279199930
87756109,53212251
86586623,86586726
22837998,22837825
21270312,16261349
86846074,86846067
6914906,279187194
14600743,88106872
13253689,12164141
57901744,88229526
87752037,87752035
16449531,22837965
105850463,10301209
86571972,86581111
5528947,87046355
6889380,279125629
19879075,87647790
7580887,187104522
13966154,16906638
86867320,8869249
1416324,33159452
86766459,86766453
9154779,22838001
86733627,4969174
77849868,22837912
2868461,632831
55613701,16559776
5580089,280133653
86553046,87603849
279152557,96656229
6899178,9149180
36669157,279456879
66428493,5535372
6890714,279187194
1367538,1804446
279005858,61219728
27990546,87775034
87619688,260728806
86860856,87029748
23110464,2462254
279493176,87151259
7581406,87781334
87763585,16261348
87781256,59835478
279027617,86100615
6909014,279187194
13354973,87867121
2883360,90716926
86611255,3415819
2883356,87044429
86800187,86799556
279037336,86867319
2220007,22837848
86787979,346493
46473865,188786601
40475222,59835478
6819536,86832203
2228303,22838023
13356816,87920254
279003430,87978213
4306457,86816516
86873206,22837784
2220002,16569581
57898869,22837921
63806824,86810826
16103049,22837912
279190093,279446066
87732184,87286014
260801168,60386372
86880404,2228303
5678400,279187194
87018419,87801909
279002289,279125629
86659871,86659866
4013423,87077253
26889623,69742738
65691541,87841567
11435089,279187194
86827159,22838010
16213872,2218914
13932975,279187194
87733666,40489103
3480512,52900450
6992570,90716926
86799556,87916565
6943789,22837914
86545146,86558507
99683125,86823042
12164135,22837999
46469329,6875876
2883356,17619833
279164347,86765451
88979033,28387608
86734879,22684148
16906638,86917231
19043971,22837914
6870810,65691541
280142218,36081118
18470322,9758244
14938000,279197270
5678400,2607443
86643306,87606958
87064609,87771869
86850154,86849927
